"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 12월 31일","293.65","289.93","293.68","289.52","25.25M","0.73%"
"2019년 12월 30일","291.52","289.46","292.69","285.22","36.06M","0.59%"
"2019년 12월 27일","289.80","291.12","293.97","288.12","36.59M","-0.04%"
"2019년 12월 26일","289.91","284.82","289.98","284.70","23.33M","1.98%"
"2019년 12월 24일","284.27","284.69","284.89","282.92","12.12M","0.10%"
"2019년 12월 23일","284.00","280.53","284.25","280.37","24.68M","1.63%"
"2019년 12월 20일","279.44","282.23","282.65","278.56","69.03M","-0.21%"
"2019년 12월 19일","280.02","279.50","281.18","278.95","24.63M","0.10%"
"2019년 12월 18일","279.74","279.80","281.90","279.12","29.02M","-0.24%"
"2019년 12월 17일","280.41","279.57","281.77","278.80","28.58M","0.20%"
"2019년 12월 16일","279.86","277.00","280.79","276.98","32.08M","1.71%"
"2019년 12월 13일","275.15","271.46","275.30","270.93","33.43M","1.36%"
"2019년 12월 12일","271.46","267.78","272.56","267.32","34.44M","0.25%"
"2019년 12월 11일","270.77","268.81","271.10","268.50","19.72M","0.85%"
"2019년 12월 10일","268.48","268.60","270.07","265.86","22.63M","0.58%"
"2019년 12월 09일","266.92","270.00","270.80","264.91","32.18M","-1.40%"
"2019년 12월 06일","270.71","267.48","271.00","267.30","26.55M","1.93%"
"2019년 12월 05일","265.58","263.79","265.89","262.73","18.66M","1.47%"
"2019년 12월 04일","261.74","261.07","263.31","260.68","16.81M","0.88%"
"2019년 12월 03일","259.45","258.31","259.53","256.29","29.38M","-1.78%"
"2019년 12월 02일","264.16","267.27","268.25","263.45","23.69M","-1.16%"
"2019년 11월 29일","267.25","266.60","268.00","265.90","11.65M","-0.22%"
"2019년 11월 27일","267.84","265.58","267.98","265.31","16.39M","1.34%"
"2019년 11월 26일","264.29","266.94","267.16","262.50","26.33M","-0.78%"
"2019년 11월 25일","266.37","262.71","266.44","262.52","21.03M","1.75%"
"2019년 11월 22일","261.78","262.59","263.18","260.84","16.33M","-0.09%"
"2019년 11월 21일","262.01","263.69","264.00","261.18","30.35M","-0.45%"
"2019년 11월 20일","263.19","265.54","266.08","260.40","26.61M","-1.16%"
"2019년 11월 19일","266.29","267.90","268.00","265.39","19.07M","-0.30%"
"2019년 11월 18일","267.10","265.80","267.43","264.23","21.70M","0.50%"
"2019년 11월 15일","265.76","263.68","265.78","263.01","25.09M","1.19%"
"2019년 11월 14일","262.64","263.75","264.88","262.10","22.40M","-0.69%"
"2019년 11월 13일","264.47","261.13","264.78","261.07","25.82M","0.96%"
"2019년 11월 12일","261.96","261.55","262.79","260.92","21.85M","-0.09%"
"2019년 11월 11일","262.20","258.30","262.47","258.28","20.51M","0.79%"
"2019년 11월 08일","260.14","258.69","260.44","256.85","17.52M","0.27%"
"2019년 11월 07일","259.43","258.74","260.35","258.11","23.74M","0.85%"
"2019년 11월 06일","257.24","256.77","257.49","255.37","18.97M","0.04%"
"2019년 11월 05일","257.13","257.05","258.19","256.32","19.97M","-0.14%"
"2019년 11월 04일","257.50","257.33","257.85","255.38","25.82M","0.66%"
"2019년 11월 01일","255.82","249.54","255.93","249.16","37.78M","2.84%"
"2019년 10월 31일","248.76","247.24","249.17","237.26","34.79M","2.26%"
"2019년 10월 30일","243.26","244.76","245.30","241.21","31.13M","-0.01%"
"2019년 10월 29일","243.29","248.97","249.75","242.57","35.71M","-2.31%"
"2019년 10월 28일","249.05","247.42","249.25","246.72","24.14M","1.00%"
"2019년 10월 25일","246.58","243.16","246.73","242.88","18.37M","1.23%"
"2019년 10월 24일","243.58","244.51","244.80","241.81","17.92M","0.16%"
"2019년 10월 23일","243.18","242.10","243.24","241.22","19.93M","1.34%"
"2019년 10월 22일","239.96","241.16","242.20","239.62","22.68M","-0.23%"
"2019년 10월 21일","240.51","237.52","240.99","237.32","22.37M","1.73%"
"2019년 10월 18일","236.41","234.59","237.58","234.29","24.38M","0.48%"
"2019년 10월 17일","235.28","235.09","236.15","233.52","17.27M","0.39%"
"2019년 10월 16일","234.37","233.37","235.24","233.20","19.29M","-0.40%"
"2019년 10월 15일","235.32","236.39","237.65","234.88","23.04M","-0.23%"
"2019년 10월 14일","235.87","234.90","238.13","234.67","24.41M","-0.14%"
"2019년 10월 11일","236.21","232.95","237.64","232.31","41.99M","2.66%"
"2019년 10월 10일","230.09","227.93","230.44","227.30","28.96M","1.35%"
"2019년 10월 09일","227.03","227.03","227.79","225.64","19.03M","1.17%"
"2019년 10월 08일","224.40","225.82","228.06","224.33","29.28M","-1.17%"
"2019년 10월 07일","227.06","226.27","229.93","225.84","30.89M","0.02%"
"2019년 10월 04일","227.01","225.64","227.49","223.89","34.76M","2.80%"
"2019년 10월 03일","220.82","218.43","220.96","215.13","30.35M","0.85%"
"2019년 10월 02일","218.96","223.06","223.58","217.93","35.77M","-2.51%"
"2019년 10월 01일","224.59","225.07","228.22","224.20","36.19M","0.28%"
"2019년 09월 30일","223.97","220.90","224.58","220.79","26.32M","2.35%"
"2019년 09월 27일","218.82","220.54","220.96","217.28","25.36M","-0.49%"
"2019년 09월 26일","219.89","220.00","220.94","218.83","19.09M","-0.52%"
"2019년 09월 25일","221.03","218.55","221.50","217.14","22.48M","1.54%"
"2019년 09월 24일","217.68","221.03","222.49","217.19","31.43M","-0.48%"
"2019년 09월 23일","218.72","218.95","219.84","217.65","19.42M","0.45%"
"2019년 09월 20일","217.73","221.38","222.56","217.47","57.98M","-1.46%"
"2019년 09월 19일","220.96","222.01","223.76","220.37","22.19M","-0.81%"
"2019년 09월 18일","222.77","221.06","222.85","219.44","25.64M","0.94%"
"2019년 09월 17일","220.70","219.96","220.82","219.12","18.39M","0.36%"
"2019년 09월 16일","219.90","217.73","220.13","217.56","21.16M","0.53%"
"2019년 09월 13일","218.75","220.00","220.79","217.02","39.76M","-1.95%"
"2019년 09월 12일","223.09","224.80","226.42","222.86","32.23M","-0.22%"
"2019년 09월 11일","223.59","218.07","223.71","217.73","44.29M","3.18%"
"2019년 09월 10일","216.70","213.86","216.78","211.71","31.78M","1.18%"
"2019년 09월 09일","214.17","214.84","216.44","211.07","27.31M","0.43%"
"2019년 09월 06일","213.26","214.05","214.42","212.51","19.36M","-0.01%"
"2019년 09월 05일","213.28","212.00","213.97","211.51","23.95M","1.96%"
"2019년 09월 04일","209.19","208.39","209.48","207.32","19.22M","1.70%"
"2019년 09월 03일","205.70","206.43","206.98","204.22","20.06M","-1.46%"
"2019년 08월 30일","208.74","210.16","210.45","207.20","21.16M","-0.13%"
"2019년 08월 29일","209.01","208.50","209.32","206.66","21.01M","1.69%"
"2019년 08월 28일","205.53","204.10","205.72","203.32","15.96M","0.67%"
"2019년 08월 27일","204.16","207.86","208.55","203.53","25.90M","-1.13%"
"2019년 08월 26일","206.49","205.86","207.19","205.06","26.07M","1.90%"
"2019년 08월 23일","202.64","209.43","212.05","201.00","46.88M","-4.62%"
"2019년 08월 22일","212.46","213.19","214.44","210.75","22.27M","-0.08%"
"2019년 08월 21일","212.64","212.99","213.65","211.60","21.56M","1.08%"
"2019년 08월 20일","210.36","210.88","213.35","210.32","26.92M","0.00%"
"2019년 08월 19일","210.35","210.62","212.73","210.03","24.43M","1.86%"
"2019년 08월 16일","206.50","204.28","207.16","203.84","28.81M","2.36%"
"2019년 08월 15일","201.74","203.46","205.14","199.67","27.88M","-0.50%"
"2019년 08월 14일","202.75","203.16","206.44","202.59","36.55M","-2.98%"
"2019년 08월 13일","208.97","201.02","212.14","200.83","47.54M","4.23%"
"2019년 08월 12일","200.48","199.62","202.05","199.15","22.48M","-0.25%"
"2019년 08월 09일","200.99","201.30","202.76","199.29","24.62M","-1.20%"
"2019년 08월 08일","203.43","200.20","203.53","199.39","27.01M","2.21%"
"2019년 08월 07일","199.04","195.41","199.56","193.82","33.36M","1.04%"
"2019년 08월 06일","197.00","196.31","198.07","194.04","35.82M","1.89%"
"2019년 08월 05일","193.34","197.99","198.65","192.58","52.39M","-5.23%"
"2019년 08월 02일","204.02","205.53","206.43","201.63","40.86M","-2.12%"
"2019년 08월 01일","208.43","213.90","218.03","206.74","54.02M","-2.16%"
"2019년 07월 31일","213.04","216.42","221.37","211.30","69.28M","2.04%"
"2019년 07월 30일","208.78","208.76","210.16","207.31","33.94M","-0.43%"
"2019년 07월 29일","209.68","208.46","210.64","208.44","21.67M","0.93%"
"2019년 07월 26일","207.74","207.48","209.73","207.14","17.62M","0.35%"
"2019년 07월 25일","207.02","208.89","209.24","206.73","13.91M","-0.79%"
"2019년 07월 24일","208.67","207.67","209.15","207.17","14.99M","-0.08%"
"2019년 07월 23일","208.84","208.46","208.91","207.29","18.36M","0.78%"
"2019년 07월 22일","207.22","203.65","207.23","203.61","22.28M","2.29%"
"2019년 07월 19일","202.59","205.79","206.50","202.36","20.93M","-1.49%"
"2019년 07월 18일","205.66","204.00","205.88","203.70","18.58M","1.14%"
"2019년 07월 17일","203.35","204.05","205.09","203.27","14.11M","-0.56%"
"2019년 07월 16일","204.50","204.59","206.11","203.50","16.87M","-0.35%"
"2019년 07월 15일","205.21","204.09","205.87","204.00","16.95M","0.94%"
"2019년 07월 12일","203.30","202.45","204.00","202.20","17.60M","0.77%"
"2019년 07월 11일","201.75","203.31","204.39","201.71","20.19M","-0.73%"
"2019년 07월 10일","203.23","201.85","203.73","201.56","17.90M","0.99%"
"2019년 07월 09일","201.24","199.20","201.51","198.81","20.58M","0.61%"
"2019년 07월 08일","200.02","200.81","201.40","198.41","25.34M","-2.06%"
"2019년 07월 05일","204.23","203.35","205.08","202.90","17.27M","-0.09%"
"2019년 07월 03일","204.41","203.28","204.44","202.69","11.36M","0.83%"
"2019년 07월 02일","202.73","201.41","203.13","201.36","16.94M","0.59%"
"2019년 07월 01일","201.55","203.17","204.49","200.65","27.32M","1.83%"
"2019년 06월 28일","197.92","198.68","199.50","197.05","31.11M","-0.91%"
"2019년 06월 27일","199.74","200.29","201.57","199.57","20.90M","-0.03%"
"2019년 06월 26일","199.80","197.77","200.99","197.35","26.07M","2.16%"
"2019년 06월 25일","195.57","198.43","199.26","195.29","21.07M","-1.52%"
"2019년 06월 24일","198.58","198.54","200.16","198.17","18.22M","-0.10%"
"2019년 06월 21일","198.78","198.80","200.85","198.15","47.80M","-0.34%"
"2019년 06월 20일","199.46","200.37","200.61","198.03","21.51M","0.80%"
"2019년 06월 19일","197.87","199.68","199.88","197.31","21.12M","-0.29%"
"2019년 06월 18일","198.45","196.05","200.29","195.21","26.55M","2.35%"
"2019년 06월 17일","193.89","192.90","194.96","192.17","14.67M","0.60%"
"2019년 06월 14일","192.74","191.54","193.59","190.30","18.76M","-0.73%"
"2019년 06월 13일","194.15","194.70","196.79","193.60","21.67M","-0.02%"
"2019년 06월 12일","194.19","193.95","195.97","193.38","18.25M","-0.32%"
"2019년 06월 11일","194.81","194.86","196.00","193.60","26.93M","1.16%"
"2019년 06월 10일","192.58","191.81","195.37","191.62","26.22M","1.28%"
"2019년 06월 07일","190.15","186.51","191.92","185.77","30.68M","2.66%"
"2019년 06월 06일","185.22","183.08","185.47","182.15","22.53M","1.47%"
"2019년 06월 05일","182.54","184.28","184.99","181.14","29.77M","1.61%"
"2019년 06월 04일","179.64","175.44","179.83","174.52","30.97M","3.66%"
"2019년 06월 03일","173.30","175.60","177.92","170.27","40.40M","-1.01%"
"2019년 05월 31일","175.07","176.23","177.99","174.99","27.04M","-1.81%"
"2019년 05월 30일","178.30","177.95","179.23","176.67","21.22M","0.52%"
"2019년 05월 29일","177.38","176.42","179.35","176.00","28.48M","-0.48%"
"2019년 05월 28일","178.23","178.92","180.59","177.91","27.95M","-0.41%"
"2019년 05월 24일","178.97","180.20","182.14","178.62","23.71M","-0.38%"
"2019년 05월 23일","179.66","179.80","180.54","177.81","36.53M","-1.71%"
"2019년 05월 22일","182.78","184.66","185.71","182.55","29.75M","-2.05%"
"2019년 05월 21일","186.60","185.22","188.00","184.70","28.36M","1.92%"
"2019년 05월 20일","183.09","183.52","184.35","180.28","38.61M","-3.13%"
"2019년 05월 17일","189.00","186.93","190.90","186.76","32.88M","-0.57%"
"2019년 05월 16일","190.08","189.91","192.47","188.84","33.03M","-0.44%"
"2019년 05월 15일","190.92","186.27","191.75","186.02","26.54M","1.20%"
"2019년 05월 14일","188.66","186.41","189.70","185.41","36.53M","1.58%"
"2019년 05월 13일","185.72","187.71","189.48","182.85","57.43M","-5.81%"
"2019년 05월 10일","197.18","197.42","198.85","192.77","41.21M","-1.76%"
"2019년 05월 09일","200.72","200.40","201.68","196.66","34.91M","-1.07%"
"2019년 05월 08일","202.90","201.90","205.34","201.75","26.34M","0.02%"
"2019년 05월 07일","202.86","205.88","207.42","200.82","38.76M","-2.70%"
"2019년 05월 06일","208.48","204.29","208.84","203.50","32.44M","-1.54%"
"2019년 05월 03일","211.75","210.89","211.84","210.23","20.89M","1.24%"
"2019년 05월 02일","209.15","209.84","212.65","208.13","32.00M","-0.65%"
"2019년 05월 01일","210.52","209.88","215.31","209.23","64.83M","4.91%"
"2019년 04월 30일","200.67","203.06","203.40","199.11","46.53M","-1.93%"
"2019년 04월 29일","204.61","204.40","205.97","203.86","22.20M","0.15%"
"2019년 04월 26일","204.30","204.90","205.00","202.12","18.65M","-0.48%"
"2019년 04월 25일","205.28","206.83","207.76","205.12","18.54M","-0.91%"
"2019년 04월 24일","207.16","207.36","208.48","207.05","17.54M","-0.15%"
"2019년 04월 23일","207.48","204.43","207.75","203.90","23.32M","1.44%"
"2019년 04월 22일","204.53","202.83","204.94","202.34","19.44M","0.33%"
"2019년 04월 18일","203.86","203.12","204.15","202.52","24.20M","0.36%"
"2019년 04월 17일","203.13","199.54","203.38","198.61","28.91M","1.95%"
"2019년 04월 16일","199.25","199.46","201.37","198.56","25.70M","0.01%"
"2019년 04월 15일","199.23","198.58","199.85","198.01","17.54M","0.18%"
"2019년 04월 12일","198.87","199.20","200.14","196.21","27.76M","-0.04%"
"2019년 04월 11일","198.95","200.85","201.00","198.44","20.90M","-0.83%"
"2019년 04월 10일","200.62","198.68","200.74","198.18","21.70M","0.56%"
"2019년 04월 09일","199.50","200.32","202.85","199.23","35.77M","-0.30%"
"2019년 04월 08일","200.10","196.42","200.23","196.34","25.88M","1.57%"
"2019년 04월 05일","197.00","196.45","197.10","195.93","18.53M","0.67%"
"2019년 04월 04일","195.69","194.79","196.37","193.14","19.11M","0.17%"
"2019년 04월 03일","195.35","193.25","196.50","193.15","23.27M","0.69%"
"2019년 04월 02일","194.02","191.09","194.46","191.05","22.77M","1.45%"
"2019년 04월 01일","191.24","191.64","191.68","188.38","27.86M","0.68%"
"2019년 03월 29일","189.95","189.83","190.08","188.54","23.56M","0.65%"
"2019년 03월 28일","188.72","188.95","189.56","187.53","20.78M","0.13%"
"2019년 03월 27일","188.47","188.75","189.76","186.55","29.85M","0.90%"
"2019년 03월 26일","186.79","191.66","192.88","184.58","49.80M","-1.03%"
"2019년 03월 25일","188.74","191.51","191.98","186.60","43.85M","-1.21%"
"2019년 03월 22일","191.05","195.34","197.69","190.78","42.41M","-2.07%"
"2019년 03월 21일","195.09","190.02","196.33","189.81","51.03M","3.68%"
"2019년 03월 20일","188.16","186.23","189.49","184.73","31.04M","0.87%"
"2019년 03월 19일","186.53","188.35","188.99","185.92","31.65M","-0.79%"
"2019년 03월 18일","188.02","185.80","188.39","185.79","26.22M","1.02%"
"2019년 03월 15일","186.12","184.85","187.33","183.74","39.04M","1.30%"
"2019년 03월 14일","183.73","183.90","184.10","182.56","23.58M","1.11%"
"2019년 03월 13일","181.71","182.25","183.30","180.92","31.03M","0.44%"
"2019년 03월 12일","180.91","180.00","182.67","179.37","32.47M","1.12%"
"2019년 03월 11일","178.90","175.49","179.12","175.35","32.01M","3.46%"
"2019년 03월 08일","172.91","170.32","173.07","169.50","24.00M","0.24%"
"2019년 03월 07일","172.50","173.87","174.44","172.02","24.80M","-1.16%"
"2019년 03월 06일","174.52","174.67","175.49","173.94","20.81M","-0.58%"
"2019년 03월 05일","175.53","175.94","176.00","174.54","19.74M","-0.18%"
"2019년 03월 04일","175.85","175.69","177.75","173.97","27.44M","0.50%"
"2019년 03월 01일","174.97","174.28","175.15","172.89","25.89M","1.05%"
"2019년 02월 28일","173.15","174.32","174.91","172.92","28.22M","-0.98%"
"2019년 02월 27일","174.87","173.21","175.00","172.73","27.84M","0.31%"
"2019년 02월 26일","174.33","173.71","175.30","173.17","17.07M","0.06%"
"2019년 02월 25일","174.23","174.16","175.87","173.95","21.87M","0.73%"
"2019년 02월 22일","172.97","171.58","173.00","171.38","18.91M","1.12%"
"2019년 02월 21일","171.06","171.80","172.37","170.30","17.25M","-0.56%"
"2019년 02월 20일","172.03","171.19","173.32","170.99","26.11M","0.64%"
"2019년 02월 19일","170.93","169.71","171.44","169.49","18.97M","0.30%"
"2019년 02월 15일","170.42","171.25","171.70","169.75","24.63M","-0.22%"
"2019년 02월 14일","170.80","169.71","171.26","169.38","21.84M","0.36%"
"2019년 02월 13일","170.18","171.39","172.48","169.92","22.49M","-0.42%"
"2019년 02월 12일","170.89","170.10","171.00","169.70","22.28M","0.86%"
"2019년 02월 11일","169.43","171.05","171.21","169.25","20.99M","-0.58%"
"2019년 02월 08일","170.41","168.99","170.66","168.42","23.82M","-0.31%"
"2019년 02월 07일","170.94","172.40","173.94","170.34","31.74M","-1.89%"
"2019년 02월 06일","174.24","174.65","175.57","172.85","28.24M","0.03%"
"2019년 02월 05일","174.18","172.86","175.08","172.35","36.10M","1.71%"
"2019년 02월 04일","171.25","167.41","171.66","167.28","31.50M","2.84%"
"2019년 02월 01일","166.52","166.96","168.98","165.93","32.67M","0.05%"
"2019년 01월 31일","166.44","166.11","169.00","164.56","40.74M","0.72%"
"2019년 01월 30일","165.25","163.25","166.15","160.23","61.11M","6.83%"
"2019년 01월 29일","154.68","156.25","158.13","154.11","41.59M","-1.04%"
"2019년 01월 28일","156.30","155.79","156.33","153.66","26.19M","-0.93%"
"2019년 01월 25일","157.76","155.48","158.13","154.32","33.55M","3.31%"
"2019년 01월 24일","152.70","154.11","154.48","151.74","25.44M","-0.79%"
"2019년 01월 23일","153.92","154.15","155.14","151.70","23.13M","0.40%"
"2019년 01월 22일","153.30","156.41","156.73","152.62","30.39M","-2.24%"
"2019년 01월 18일","156.82","157.50","157.88","155.98","33.75M","0.62%"
"2019년 01월 17일","155.86","154.20","157.66","153.26","29.82M","0.59%"
"2019년 01월 16일","154.94","153.08","155.88","153.00","30.57M","1.22%"
"2019년 01월 15일","153.07","150.27","153.39","150.05","28.71M","2.05%"
"2019년 01월 14일","150.00","150.85","151.27","149.22","32.44M","-1.50%"
"2019년 01월 11일","152.29","152.88","153.70","151.51","27.02M","-0.98%"
"2019년 01월 10일","153.80","152.50","153.97","150.86","35.78M","0.32%"
"2019년 01월 09일","153.31","151.29","154.53","149.63","45.10M","1.70%"
"2019년 01월 08일","150.75","149.56","151.82","148.52","41.03M","1.91%"
"2019년 01월 07일","147.93","148.70","148.83","145.90","54.78M","-0.22%"
"2019년 01월 04일","148.26","144.53","148.55","143.80","58.61M","4.27%"
"2019년 01월 03일","142.19","143.98","145.72","142.00","91.31M","-9.96%"
